date,longitude,latitude,rainfall_6h,rainfall_12h,rainfall_24h,ARI,slope_stability_factor,Terrain_Vulnerability_Index,landslide
2016-08-22,94.277042,27.413293,0.000000,0.000000,0.135821,9.551174,0.995870,0.450000,0
2016-08-01,84.852160,27.784175,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2017-02-19,75.212700,33.321046,0.263765,0.502245,0.626567,2.735467,0.949134,0.650000,1
2016-06-27,79.003455,33.823543,0.000000,0.000000,0.000000,0.729781,0.966332,0.900000,0
2019-06-03,75.983265,30.731264,0.000000,0.000000,0.000000,0.022882,0.999549,0.450000,0
2018-07-23,78.621209,35.266931,0.000000,0.000000,0.000000,11.400292,0.983457,0.900000,0
2021-08-09,93.244740,29.142326,0.000000,0.012993,0.542336,0.444329,0.954681,0.650000,0
2019-06-10,89.303540,26.908348,4.476561,4.476561,9.350333,29.357135,0.955839,0.100000,0
2015-07-20,92.737296,28.271473,0.184153,1.942048,14.951788,17.697418,0.938341,0.650000,0
2015-06-15,95.920329,28.696573,1.754550,1.825164,18.169784,39.434990,0.985913,0.100000,0
2019-07-22,79.371813,29.455124,0.000000,0.000000,2.865559,7.036703,0.927967,0.100000,0
2016-07-11,79.060341,34.706892,0.000000,0.000000,0.000000,0.061515,0.987691,0.900000,0
2021-07-05,96.189650,28.673912,0.000000,0.000000,0.000000,4.106436,0.964944,0.100000,0
2015-07-06,95.306356,28.920040,0.000000,0.000000,3.917016,39.505695,0.917104,0.100000,0
2017-07-24,95.259507,26.816837,4.077610,4.087353,8.733325,29.463218,0.981914,0.100000,0
2020-09-07,76.502916,32.975531,0.000000,0.210017,1.143904,1.683201,0.967975,0.650000,0
2015-02-14,91.635890,26.190204,0.598087,0.598087,0.598087,82.345807,0.999370,0.450000,1
2021-08-09,95.561768,27.723443,13.719188,13.719188,17.432361,70.133727,0.999560,0.100000,0
2016-08-22,79.431256,31.492627,0.000000,0.000000,0.000000,1.947460,0.976101,0.900000,0
2015-07-13,94.983840,27.494798,0.138548,0.529870,3.138799,20.113333,0.999769,0.200000,0
2015-06-25,76.025763,34.612496,0.000000,0.000000,9.437521,7.592269,0.952999,0.650000,1
2016-09-18,83.601846,28.241946,42.991065,44.006594,45.377852,63.799688,0.985751,0.100000,1
2018-08-13,88.442680,27.682614,0.049200,2.113800,2.113800,32.948222,0.922470,0.550000,0
2021-07-12,88.824959,28.160992,0.000000,0.000000,1.246688,14.738013,0.984996,0.900000,0
2016-08-07,75.807208,33.167718,0.000000,0.000000,0.000000,0.000000,0.974065,0.650000,1
2016-09-26,95.575969,28.082392,0.099634,0.170388,10.246574,61.715563,0.992459,0.100000,0
2018-07-23,77.549620,32.315810,0.041259,0.604097,0.642701,9.873666,0.971412,0.900000,0
2018-09-03,78.473920,35.145232,0.000000,0.000000,0.000000,0.000000,0.985899,0.900000,0
2015-06-22,78.443651,30.160720,0.000000,0.000000,8.111114,32.548906,0.959395,0.100000,0
2017-07-03,96.189403,28.063347,0.641324,0.708108,17.035337,75.010878,0.943086,0.100000,0
2015-06-15,77.826948,33.768853,1.716018,1.938999,2.163481,1.889704,0.957493,0.900000,0
2021-08-02,95.202807,28.601681,0.000000,0.528532,1.413506,29.725727,0.937512,0.100000,0
2016-08-01,76.072070,35.788518,0.000000,0.000000,0.000000,0.000000,0.951021,0.100000,0
2019-08-26,79.272215,35.104257,0.000000,0.000000,0.000000,0.000000,0.991100,0.900000,0
2015-08-20,75.281210,32.610358,0.000000,0.000000,0.000000,0.569105,0.951209,0.100000,1
2020-06-08,78.190937,32.283381,0.000000,0.000000,0.000000,0.100662,0.965554,0.900000,0
2019-09-02,95.925284,28.494952,0.000000,0.000000,0.000000,1.304657,0.926967,0.100000,0
2017-08-14,93.194012,28.725708,0.987262,1.551204,2.036475,8.234418,0.981925,0.100000,0
2016-06-06,91.317519,26.864673,7.495864,7.495864,8.322797,10.057927,0.983925,0.100000,0
2019-08-26,91.289055,26.679209,0.000000,0.000000,0.642758,10.945321,0.999064,0.450000,0
2016-09-18,83.673825,28.184040,42.991065,44.006594,45.377852,63.799688,0.985751,0.100000,1
2020-08-17,91.501155,28.812975,0.106732,13.831054,20.890684,20.386502,0.998241,0.650000,0
2018-09-17,79.668333,33.274908,0.000000,0.000000,0.000000,0.000000,0.969388,0.900000,0
2015-08-31,94.726193,28.556029,1.621423,1.621423,10.728710,91.217413,0.968944,0.100000,0
2022-08-01,76.070035,35.032718,0.144427,0.238841,0.347773,0.836561,0.931650,0.550000,0
2017-06-12,75.711695,32.623516,0.000000,0.000000,0.002465,5.138375,0.943888,0.100000,0
2021-06-28,79.598808,32.058121,0.000000,0.000000,0.000000,0.000000,0.988682,0.900000,0
2018-09-24,91.065397,26.755720,18.976343,29.788628,30.109072,93.285980,0.983022,0.100000,0
2017-07-10,78.952967,30.841121,5.885017,12.125824,12.125824,45.030161,0.994095,0.100000,0
2017-07-24,79.990222,34.019069,0.000000,0.056788,0.696920,2.556294,0.992007,0.900000,0
2017-07-10,79.841646,32.299917,1.118132,5.353316,5.353316,15.214883,0.926361,0.900000,0
2015-06-01,78.475901,29.984248,0.000000,0.000000,0.000000,1.500595,0.988289,0.100000,0
2020-07-20,96.720058,28.021200,0.000000,4.567824,45.762759,57.096417,0.968847,0.100000,0
2015-09-21,95.362101,28.155419,0.191499,0.219505,0.226848,37.677534,0.946474,0.100000,0
2019-07-15,78.715732,29.274155,39.396953,40.331097,46.821445,78.811098,0.999020,0.450000,0
2018-07-23,77.902964,33.457231,1.891636,1.954943,2.400853,6.359151,0.985603,0.900000,0
2022-06-27,77.382635,34.237805,0.230758,0.261002,0.261002,0.248700,0.930971,0.900000,0
2021-06-21,78.374160,32.354952,0.000000,0.000000,0.000000,0.000000,0.966371,0.100000,0
2022-07-18,79.942613,31.335665,0.000000,0.000000,0.000000,1.920100,0.980122,0.900000,0
2020-07-13,77.027307,32.395673,0.000000,0.000000,3.652747,16.413026,0.979245,0.900000,0
2016-07-18,78.159369,32.703083,0.000000,0.058412,0.733759,2.241481,0.978794,0.900000,0
2019-07-15,96.321167,27.242260,4.452963,6.199126,13.026174,49.996556,0.986848,0.100000,0
2015-06-15,76.271129,35.564814,0.000000,0.000000,0.000000,0.060269,0.970843,0.900000,0
2015-07-27,78.533905,32.221868,0.000000,0.000000,0.000000,0.323682,0.944653,0.900000,0
2017-07-31,96.612693,28.020578,0.000000,0.359633,1.287688,8.003567,0.953267,0.100000,0
2018-06-11,96.977809,27.806947,2.349111,19.516221,20.263058,55.609844,0.911834,0.100000,0
2015-08-03,79.087821,34.970694,0.217077,0.227470,4.340171,16.659096,0.988666,0.900000,0
2021-09-20,75.555985,33.175794,9.991960,9.991960,11.860461,10.802254,0.935714,0.650000,0
2022-06-13,93.854550,28.908993,0.006467,0.009459,2.596520,7.004228,0.994005,0.650000,0
2016-07-04,78.930785,35.272581,0.000000,0.000000,0.000000,0.000000,0.995007,0.900000,0
2017-06-05,75.887336,32.171351,0.000000,0.000000,0.000000,0.000000,0.994820,0.100000,0
2018-06-04,75.718711,33.184350,0.000000,0.000000,0.000000,0.431594,0.953383,0.650000,0
2018-06-25,94.908459,27.345633,0.630118,3.409547,30.068935,71.063374,0.999743,0.100000,0
2021-06-14,79.508516,29.201465,0.000000,0.000000,0.705283,50.118458,0.965180,0.100000,0
2018-06-18,91.502779,29.214963,0.000000,0.430709,0.447171,8.921466,0.972858,0.900000,0
2019-06-03,92.595879,28.220430,0.000000,0.000000,1.143132,0.914506,0.984060,0.900000,0
2021-08-16,76.716471,31.191687,0.000000,0.000000,1.763543,8.155985,0.984037,0.100000,0
2019-08-05,88.712281,28.379286,24.995143,37.990121,44.022952,55.102091,0.991609,0.650000,0
2018-07-09,75.819288,30.259276,1.344018,1.789562,1.923740,5.892244,0.999726,0.450000,0
2016-08-15,78.211943,30.633658,1.628570,1.730848,10.562571,15.182793,0.986212,0.100000,0
2018-08-27,96.973161,26.702173,0.749477,1.017841,39.927706,108.403036,0.974029,0.100000,0
2019-07-08,77.433674,31.145433,0.000000,0.088286,0.511877,8.914908,0.979858,0.100000,0
2020-08-10,79.601253,33.490819,0.155523,0.343601,0.536748,6.885874,0.982402,0.900000,0
2018-06-18,77.609447,30.867622,0.000000,0.012941,1.462272,8.701489,0.969430,0.100000,0
2017-01-06,75.226947,33.345399,0.263765,0.502245,0.626567,2.735467,0.949134,0.650000,1
2017-07-17,88.149889,26.567866,0.000000,0.014828,0.218470,4.093929,0.998464,0.450000,0
2021-08-23,95.796233,27.195242,1.874753,1.874753,1.999220,35.118893,0.971505,0.100000,0
2016-07-16,81.443472,29.468305,0.000000,0.000000,0.213650,4.047432,0.987299,0.100000,1
2016-07-20,91.802829,26.223714,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2019-07-22,88.998695,27.050291,4.074688,4.074688,10.099169,36.385265,0.929641,0.100000,0
2019-07-08,78.680268,34.372195,0.000000,0.000000,0.000000,0.000000,0.991697,0.900000,0
2016-09-19,79.444966,33.981998,0.000000,0.000000,0.000000,0.602516,0.977553,0.100000,0
2018-07-23,76.537914,32.070299,0.439339,3.963396,10.969597,68.128884,0.927976,0.100000,0
2015-06-22,78.696954,34.082667,0.000000,0.000000,0.000000,0.001532,0.984292,0.900000,0
2018-08-27,91.144579,29.460434,7.706485,23.829222,23.850469,69.711216,0.948119,0.650000,0
2016-08-01,91.702946,27.208668,0.000000,0.000000,8.012056,21.750428,0.954852,0.100000,0
2021-06-21,79.632421,34.580745,0.000000,0.000000,0.000000,0.664573,0.991049,0.900000,0
2022-07-04,93.647604,27.091217,0.055667,0.055667,6.875867,18.038533,0.975773,0.100000,0
2015-06-01,93.913476,27.252339,4.367645,4.367645,6.650280,8.370584,0.970703,0.100000,0
2018-08-06,92.097514,27.251281,0.403186,0.403186,8.013258,14.215786,0.946929,0.100000,0
2019-09-23,97.204265,26.641366,0.527163,1.209941,9.590092,42.908291,0.958354,0.100000,0
2021-08-02,77.315988,30.455957,0.000000,0.000000,0.377284,14.374863,0.973875,0.100000,0
2017-08-14,77.174805,33.622695,0.000000,0.000000,0.000000,0.000000,0.946498,0.900000,0
2017-06-12,79.083618,32.319791,0.000000,0.000000,0.000000,0.000000,0.960279,0.900000,0
2021-06-07,96.862439,28.778667,0.000000,0.000000,0.000000,18.625066,0.996608,0.550000,0
2018-09-10,88.813818,27.022898,46.774805,60.413561,66.715516,111.148539,0.954065,0.100000,0
2018-09-10,91.168472,29.359832,0.051196,0.193712,0.386450,9.571732,0.976807,0.650000,0
2021-06-07,78.601722,32.314662,2.175975,2.175975,2.175975,1.740780,0.995965,0.900000,0
2015-07-04,88.484638,26.892352,0.987629,1.166989,1.166989,38.500941,0.963416,0.100000,1
2016-06-27,97.183153,28.309562,0.000000,0.000000,1.117487,1.566121,0.950759,0.100000,0
2016-09-12,76.087062,31.820176,0.000000,0.000000,0.000000,0.057777,0.986105,0.100000,0
2021-09-20,91.900395,27.512241,0.000000,0.000000,0.749939,14.562979,0.921051,0.100000,0
2016-06-22,91.799716,26.230512,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2018-07-02,92.101090,27.921253,0.656370,0.656370,0.656370,6.928015,0.990686,0.900000,0
2019-09-30,93.682841,28.211485,0.000000,0.038506,0.310799,2.375648,0.943511,0.100000,0
2017-07-17,76.595481,35.206144,0.000000,0.000000,0.000000,0.000000,0.944062,0.900000,0
2022-07-04,75.899067,30.879153,0.037266,0.038610,1.908845,22.813645,0.999352,0.300000,0
2020-06-29,79.904770,29.279327,12.570759,27.892060,28.201672,22.740170,0.982472,0.100000,0
2015-06-08,76.900413,30.694926,0.000000,0.000000,0.000000,10.287186,0.988642,0.100000,0
2018-07-23,96.797831,28.867635,0.000000,0.000000,0.337929,30.999655,0.969790,0.650000,0
2021-09-13,78.469681,34.530935,0.000000,0.000000,0.000000,0.473318,0.987209,0.100000,0
2019-06-10,79.699810,34.086091,0.000000,0.000000,0.000000,0.045611,0.981907,0.900000,0
2016-06-06,79.779539,35.745201,0.007173,0.012368,0.232764,1.305890,0.983703,0.900000,0
2021-08-02,92.763073,27.690198,0.348680,10.916586,10.916586,9.605112,0.929374,0.100000,0
2017-06-05,94.061256,28.842378,0.000000,0.000000,0.000000,0.420864,0.938003,0.100000,0
2017-08-07,76.588320,31.461932,0.519575,0.519575,8.891751,121.888097,0.989274,0.100000,0
2021-06-21,78.721443,32.669803,0.000000,0.000000,0.000000,0.000000,0.973391,0.900000,0
2015-08-16,96.919742,27.898987,0.732455,1.047777,1.569471,48.835463,0.949894,0.100000,1
2021-07-12,76.735076,34.960226,0.000000,0.000000,0.000000,0.112254,0.940516,0.900000,0
2016-09-26,78.075483,31.927589,0.000000,0.000000,0.000000,0.000000,0.955196,0.900000,0
2021-06-07,96.227939,27.434546,1.980564,1.980564,18.954709,75.656085,0.976315,0.100000,0
2019-07-29,94.897473,28.131745,0.475107,0.475107,0.475107,5.830898,0.962254,0.100000,0
2016-03-26,75.288758,33.017618,2.599385,2.657223,4.470228,18.977364,0.947211,0.100000,1
2022-06-20,91.730213,28.250968,0.000000,0.000000,0.012072,0.603540,0.998117,0.650000,0
2016-09-04,83.520205,28.370230,42.991065,44.006594,45.377852,63.799688,0.985751,0.100000,1
2019-09-30,92.791450,26.945519,1.550628,2.816964,4.124983,31.625034,0.996322,0.450000,0
2019-09-30,94.505738,29.002710,0.000000,1.999637,2.054967,6.670461,0.977707,0.100000,0
2020-08-10,91.363966,26.888506,0.147992,2.666959,14.671808,33.846138,0.949972,0.100000,0
2018-08-06,79.930085,33.802473,0.000000,0.777096,0.941203,1.284130,0.977472,0.900000,0
2017-09-25,79.227376,34.025909,0.000000,0.025112,0.025112,0.020090,0.991162,0.900000,0
2018-07-09,92.668657,28.380543,0.432982,3.420269,5.280825,14.259983,0.968240,0.650000,0
2016-08-15,91.823551,27.251411,0.000000,1.646867,2.163750,14.686227,0.980544,0.100000,0
2015-07-03,84.659259,28.077652,3.364871,4.355405,11.044988,57.117877,0.957619,0.900000,1
2016-07-25,77.527818,33.904783,0.000000,0.000000,0.000000,0.416087,0.936622,0.900000,0
2016-07-25,87.763245,27.061321,0.481230,0.481230,0.481230,3.758139,0.971432,0.100000,1
2015-06-15,76.862142,34.307241,0.000000,0.000000,0.168756,0.157176,0.980473,0.900000,0
2021-09-06,79.407720,35.886584,0.000000,0.000000,0.000000,0.000000,0.965389,0.900000,0
2020-08-10,78.518029,32.111488,0.018735,0.633228,0.633228,17.822643,0.963880,0.900000,0
2016-07-04,79.522650,29.090988,0.429362,1.010120,4.626789,50.030990,0.996804,0.450000,0
2015-07-26,77.341949,31.141235,0.000000,2.751900,20.572759,17.507804,0.980877,0.650000,1
2019-07-29,76.382339,30.207795,0.000000,0.000000,0.567640,30.355074,0.999603,0.450000,0
2018-06-25,92.837420,27.957275,0.000000,0.000000,16.719000,18.372110,0.944190,0.100000,0
2019-09-09,91.786049,27.198897,0.000000,0.000000,0.022292,0.216763,0.972011,0.100000,0
2020-08-10,92.045506,29.262932,7.546745,13.057136,16.078385,49.616829,0.973458,0.650000,0
2016-03-17,75.446806,33.170297,0.000000,0.406085,0.434153,2.927065,0.942021,0.100000,1
2018-09-17,75.784186,30.169471,0.000000,0.000000,0.000000,0.000000,0.999692,0.450000,0
2021-09-13,79.099478,29.900583,0.055131,0.996212,10.049381,35.831051,0.989538,0.100000,0
2022-06-20,79.466940,32.548821,0.000000,0.000000,0.047648,1.069652,0.963529,0.900000,0
2019-07-08,94.953066,29.008660,46.416711,83.672268,96.655262,137.853821,0.946500,0.100000,0
2016-08-07,75.660498,33.006461,0.000000,0.000000,0.000000,13.567591,0.970870,0.100000,1
2015-07-13,79.669680,33.896560,0.000000,0.214384,1.280186,3.259108,0.988599,0.900000,0
2017-04-05,91.823432,26.128646,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2017-08-14,78.285293,33.543487,0.023410,0.025534,0.025534,0.020427,0.984958,0.900000,0
2019-06-03,78.644153,29.632637,0.000000,0.000000,0.000000,0.000000,0.990576,0.100000,0
2020-06-08,77.970792,34.886080,0.000000,0.000000,0.000000,0.013322,0.948562,0.100000,0
2020-07-20,76.557582,33.128681,0.000000,0.000000,0.000000,0.000000,0.953677,0.100000,0
2019-07-15,75.720676,31.283279,0.014609,0.316782,37.171057,84.790595,0.999793,0.450000,0
2016-12-15,91.817002,26.173963,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2017-07-10,92.843561,28.164270,1.539133,4.210374,35.604346,86.191929,0.965255,0.100000,0
2018-09-17,76.410644,30.555454,0.000000,0.000000,0.000000,0.000000,0.999662,0.450000,0
2015-07-07,88.424486,27.053535,0.000000,0.000000,0.000000,38.567952,0.970336,0.100000,1
2021-06-28,78.388335,30.771839,0.000000,0.000000,0.000000,3.516062,0.968615,0.100000,0
2019-09-23,96.450092,27.806481,10.214123,10.214123,10.494202,78.530276,0.946358,0.100000,0
2019-07-15,78.763952,32.644722,0.000000,0.000000,0.000000,0.319131,0.973391,0.900000,0
2018-07-23,76.761612,34.624935,0.110329,0.110329,0.110329,4.412621,0.972267,0.900000,0
2015-05-12,85.747027,28.032254,3.364871,4.355405,11.044988,57.117877,0.957619,0.900000,1
2018-07-09,78.594374,33.751363,0.000000,0.000000,0.000000,0.000000,0.989461,0.900000,0
2015-07-13,94.184560,29.334082,0.000000,0.000000,3.588811,21.452091,0.969570,0.650000,0
2015-02-14,91.691189,26.130448,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2022-06-06,95.580487,27.209752,0.000000,0.621704,1.504375,17.486219,0.978674,0.100000,0
2018-06-11,92.181185,27.118467,0.345812,0.500686,10.413611,49.977429,0.943706,0.100000,0
2015-06-29,75.750244,30.372906,0.000000,0.000000,0.375412,23.024271,0.999630,0.450000,0
2016-07-25,77.249719,31.181940,0.000000,0.000000,0.000000,22.955268,0.966162,0.100000,0
2019-09-23,93.579517,27.503796,1.639099,37.706985,40.204525,104.145286,0.972105,0.100000,0
2016-08-15,79.130406,32.359132,0.000000,0.000000,0.000000,0.296094,0.983152,0.900000,0
2019-06-17,78.271849,31.675442,0.000000,0.000000,2.868154,3.369658,0.919424,0.650000,0
2015-06-29,79.790984,29.655768,0.000000,0.670206,0.670206,24.184396,0.985772,0.100000,0
2015-09-07,95.168568,26.861444,0.000000,0.000687,16.426092,16.784985,0.969169,0.100000,0
2015-08-10,77.882764,35.865364,0.000000,0.000000,0.000000,0.007536,0.988956,0.900000,0
2018-06-11,95.047754,27.961744,0.000000,0.029815,0.029815,7.304831,0.958328,0.100000,0
2015-09-07,78.148920,35.290670,0.000000,0.000000,0.000000,0.000000,0.994480,0.900000,0
2015-04-28,84.458337,27.822503,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2016-08-15,79.031504,31.173689,0.000000,1.559139,3.947751,3.334960,0.965052,0.900000,0
2015-07-27,94.826599,26.604677,0.023497,7.139360,7.139360,12.360192,0.985984,0.100000,0
2015-08-17,94.559009,28.917264,1.040451,1.164362,5.386629,43.581886,0.911191,0.100000,0
2020-09-07,95.490848,27.143633,0.000000,3.158896,4.515649,56.358633,0.989009,0.100000,0
2021-06-21,77.517228,31.304678,0.000000,0.000000,0.119319,0.596630,0.964412,0.650000,0
2021-07-12,75.818656,30.477824,0.000000,2.329193,2.329193,43.854651,0.999677,0.450000,0
2019-08-12,76.457993,33.423127,0.000000,0.000000,0.000000,0.916558,0.948787,0.900000,0
2021-08-09,79.411986,33.059611,0.000000,0.000000,0.000000,0.000000,0.968595,0.900000,0
2019-08-26,76.069384,34.422736,0.001872,0.001872,0.001872,0.001498,0.982121,0.900000,0
2018-07-30,91.725987,27.071391,0.000000,0.000000,5.478262,45.898208,0.962931,0.100000,0
2015-07-06,91.409160,28.235929,0.000000,0.000000,2.341177,6.871438,0.984397,0.900000,0
2015-08-15,79.483219,30.672635,0.000000,0.000000,0.013074,1.046930,0.911014,0.650000,1
2016-10-15,88.455196,26.955767,0.020793,0.187448,0.187448,9.449809,0.970336,0.100000,1
2015-09-21,97.207643,27.341550,0.000000,0.863628,34.496053,39.982317,0.977105,0.100000,0
2020-09-28,88.825248,27.281758,0.186028,0.186028,1.836319,57.864498,0.935734,0.100000,0
2015-06-08,95.619582,29.311031,0.000000,0.000000,0.062400,87.808611,0.973494,0.550000,0
2017-06-26,93.160926,27.673624,0.000000,0.000000,0.804956,16.196092,0.954872,0.100000,0
2017-09-25,78.490769,35.520342,0.000000,0.000000,0.000000,0.000000,0.987993,0.900000,0
2019-07-08,97.278344,28.578404,1.755448,11.289974,31.597523,51.735560,0.988900,0.100000,0
2015-07-06,91.063050,28.154855,0.000000,0.000000,1.918380,2.280150,0.993047,0.900000,0
2015-04-03,77.198714,32.267295,0.000000,0.009072,4.297750,8.882421,0.920509,0.650000,1
2015-06-13,88.202264,27.034208,0.000000,1.000114,10.756282,34.700902,0.989972,0.100000,1
2020-08-03,96.313616,28.904894,0.092528,3.556900,3.556900,4.481096,0.972295,0.650000,0
2021-09-06,75.976878,32.359982,0.000000,0.000000,0.000000,14.982732,0.964144,0.100000,0
2020-08-31,78.491832,33.910901,0.000000,0.000000,0.000000,0.000000,0.955243,0.900000,0
2015-08-31,94.304383,27.568285,1.281860,2.345685,30.492977,85.910975,0.980565,0.100000,0
2021-06-07,88.312113,27.064979,1.628326,9.761396,9.761396,10.508261,0.983223,0.100000,0
2021-08-23,94.244484,26.955774,2.766019,3.804418,11.641770,19.733593,0.999908,0.450000,0
2017-06-26,77.014903,32.542599,0.000000,0.000000,0.000000,24.636692,0.954281,0.650000,0
2020-08-03,77.060208,31.478841,0.078847,0.078847,0.102096,2.200785,0.942486,0.100000,0
2018-06-18,77.861274,34.224502,0.000000,0.000000,0.138977,0.111182,0.980592,0.900000,0
2017-06-05,75.924886,32.603442,0.000000,0.000000,0.262745,0.227793,0.975551,0.100000,0
2017-07-05,88.337071,26.925193,23.827777,23.827777,44.764169,46.726979,0.954364,0.100000,1
2021-06-07,93.225773,28.866524,12.714159,19.601288,23.732092,32.917095,0.972605,0.650000,0
2021-09-20,97.347603,28.640866,0.000000,0.000000,0.000000,3.003880,0.981211,0.100000,0
2021-08-09,96.198327,27.079624,6.433019,6.433019,6.674767,25.755486,0.985725,0.100000,0
2021-08-02,79.444249,29.428254,3.060137,4.762945,5.033340,28.428386,0.971305,0.100000,0
2015-09-14,96.807575,26.654585,0.000000,0.000000,61.276736,63.478751,0.997091,0.100000,0
2021-07-19,76.285554,35.469461,0.000000,0.000000,0.000000,1.442251,0.961900,0.900000,0
2017-07-24,91.900845,29.035098,0.000000,1.217496,1.545981,5.429729,0.970834,0.650000,0
2018-07-16,88.694321,26.776327,0.000000,0.000000,2.042685,8.492291,0.995829,0.100000,0
2018-06-11,92.778454,26.660948,4.685693,7.991850,8.805152,50.605500,0.999819,0.200000,0
2017-04-06,78.315437,30.600166,3.991503,6.892120,7.533852,28.925417,0.988759,0.100000,1
2015-06-01,77.502054,33.256324,0.000000,0.000000,0.000000,0.000000,0.992905,0.900000,0
2017-07-03,77.210763,31.412956,0.000000,0.000000,0.306435,1.279304,0.961498,0.100000,0
2015-06-17,88.440352,27.002716,0.234317,0.486753,1.500881,46.725877,0.970336,0.100000,1
2016-09-11,79.574515,30.563230,2.941978,3.910390,4.306336,13.837757,0.928801,0.650000,1
2017-07-24,96.614362,27.319961,0.098416,0.453683,1.148214,31.482258,0.973834,0.100000,0
2015-07-19,78.450752,30.721728,3.425645,25.514971,25.514971,25.093858,0.955576,0.100000,1
2017-03-22,77.292628,31.738714,0.000000,0.331614,0.365736,0.435822,0.944600,0.100000,1
2018-06-04,79.637928,35.022930,0.000000,0.000000,0.000000,0.001027,0.988962,0.900000,0
2017-06-12,96.825564,28.219935,11.823426,12.580386,14.318681,17.375483,0.949411,0.100000,0
2021-08-23,78.326877,29.812568,0.000000,0.080205,0.432880,73.416348,0.987984,0.100000,0
2016-06-13,79.305388,31.335542,0.000000,0.000000,0.000000,0.000000,0.993257,0.900000,0
2019-09-09,88.082020,27.234358,0.550902,0.550902,2.067536,19.086185,0.983968,0.100000,0
2017-04-17,75.243094,33.330584,0.263765,0.502245,0.626567,2.735467,0.949134,0.650000,1
2015-06-01,79.552288,33.527017,0.000000,0.000000,0.000000,0.010400,0.992629,0.900000,0
2022-07-11,79.888659,33.350682,0.000000,0.000000,0.000000,2.454518,0.981800,0.900000,0
2019-08-19,78.909055,31.392831,0.064828,3.830907,46.687275,40.097149,0.979948,0.900000,0
2016-07-04,95.863223,26.961569,1.033724,3.940815,22.179800,105.381674,0.969207,0.100000,0
2017-06-12,93.663226,26.542785,1.714659,10.664344,21.118473,36.979386,0.985786,0.100000,0
2017-06-12,95.831558,26.621282,54.366486,61.614615,73.527413,84.342781,0.949271,0.100000,0
2021-06-21,78.572019,34.384169,0.000000,0.000000,0.000000,0.000372,0.967254,0.100000,0
2020-07-27,94.976145,29.163872,0.000000,0.000000,0.000000,5.235598,0.960269,0.100000,0
2017-08-14,77.760790,35.668155,0.000000,0.000000,0.000000,0.000000,0.997560,0.900000,0
2022-06-06,93.378940,27.151901,1.255053,1.772517,85.455922,105.331735,0.983374,0.100000,0
2021-09-27,79.954615,32.334595,0.000000,0.000000,0.000000,0.395958,0.964117,0.900000,0
2017-08-07,75.981421,30.751443,1.863928,3.771501,4.211876,8.848360,0.999549,0.450000,0
2016-08-29,77.069129,30.722104,0.371958,0.549792,0.549792,15.830625,0.972848,0.100000,0
2019-06-24,95.621907,26.980663,1.765893,2.181616,2.834088,26.257516,0.981766,0.100000,0
2015-09-14,78.033419,31.457947,0.022648,0.095707,0.095707,0.166225,0.951029,0.100000,0
2016-08-15,76.380362,34.897104,0.000000,0.000000,0.000000,0.000000,0.984268,0.900000,0
2017-08-21,79.145544,32.725954,0.000000,0.000000,0.031933,0.025546,0.985071,0.900000,0
2015-06-22,95.550944,29.107927,0.377854,2.974770,5.144774,31.228921,0.987090,0.100000,0
2015-08-17,77.919107,32.962803,0.000000,0.000000,0.000000,1.036595,0.985536,0.900000,0
2020-08-10,93.297252,28.892036,0.000000,1.476465,15.962044,22.722182,0.947866,0.650000,0
2019-08-12,79.557731,34.563347,0.064559,1.543367,1.549302,6.381480,0.988527,0.900000,0
2017-08-07,76.311075,34.909458,0.000000,0.000000,0.000000,0.058207,0.929945,0.650000,0
2017-06-26,92.901601,29.198110,0.078877,6.257512,7.917645,12.643778,0.964969,0.650000,0
2021-08-30,79.735939,34.538475,0.000000,0.000000,0.000000,0.055802,0.995210,0.900000,0
2017-09-18,75.732195,30.649030,0.000000,0.000000,0.000000,0.960698,0.999592,0.450000,0
2020-06-15,96.849789,28.926537,0.000000,0.000000,0.000000,0.794400,0.976944,0.100000,0
2016-06-20,93.126506,28.934872,10.995973,23.814662,35.152748,66.751421,0.966910,0.650000,0
2019-07-29,77.133007,33.237294,0.000000,0.000000,0.000000,1.114478,0.985455,0.900000,0
2017-07-17,93.175658,29.200254,0.000000,0.017096,2.767587,8.158256,0.978376,0.550000,0
2021-07-05,78.217425,30.942147,0.000000,0.357737,8.019489,9.827126,0.948356,0.100000,0
2017-09-18,97.108434,29.379351,0.421694,1.367466,1.943103,8.062482,0.962160,0.900000,0
2016-09-12,92.073472,26.879787,0.165675,0.518356,24.651839,22.339657,0.960314,0.100000,0
2022-06-27,92.853669,29.179552,10.119547,13.352945,15.768251,25.217576,0.942274,0.650000,0
2019-09-09,77.692272,34.166588,0.000000,0.000000,0.000000,0.000000,0.905615,0.900000,0
2017-06-12,88.819666,27.393197,2.813635,6.013237,12.626002,31.502423,0.907358,0.550000,0
2022-08-01,89.233263,26.958023,12.266394,13.847107,16.921800,79.628231,0.970803,0.100000,0
